file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	maxnode	total
../thesis/xml/model_20130307_609838668.xml	MINCE	NONE	0.020588235294117657	0.003529411764705884	0.0	5.25823e+31	1743.6274509803923	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	214.66666666666666	220.2156862745098
../thesis/xml/ecos_redboot.xml	malik_fanin	NONE	0.003921568627450981	0.0	0.0	4.86389e+17	1863.0	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	64.0	71.0
../thesis/xml/ecos_redboot.xml	FORCE	NONE	0.0	0.000392156862745098	0.0	4.86389e+17	969.0	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	64.0	69.0
../thesis/xml/ecos_redboot.xml	narodyska	NONE	0.012745098039215693	0.000392156862745098	0.0	4.86389e+17	1924.0	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	63.0	70.0
../thesis/xml/ecos_redboot.xml	malik_level	NONE	0.004705882352941178	7.843137254901961e-05	0.0	4.86389e+17	1863.0	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	63.0	70.0
../thesis/xml/ecos_redboot.xml	fujii	NONE	0.000392156862745098	0.0	0.0	4.86389e+17	1922.0	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	65.0	72.0
../thesis/xml/ecos_redboot.xml	fujita	NONE	0.00196078431372549	0.0	0.0	4.86389e+17	1895.0	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	63.0	69.0
../thesis/xml/ecos_redboot.xml	mendonca	NONE	0.006950629941176472	0.00031372549019607844	0.0	4.86389e+17	1836.0	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	63.0	69.0
../thesis/xml/ecos_redboot.xml	MINCE	NONE	0.003529411764705883	0.00023529411764705883	0.0	4.86389e+17	965.0	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	64.0	70.68627450980392
../thesis/xml/REAL-FM-3.xml	malik_fanin	NONE	0.00431372549019608	0.00031372549019607844	0.0	2.1208e+06	282.0	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	77.0	335.0
../thesis/xml/REAL-FM-3.xml	FORCE	NONE	0.0	0.00023529411764705883	0.0	2.1208e+06	215.0	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	109.0	217.0
../thesis/xml/REAL-FM-3.xml	narodyska	NONE	0.01098039215686275	0.00031372549019607844	0.0	2.1208e+06	395.0	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	121.0	562.0
../thesis/xml/REAL-FM-3.xml	malik_level	NONE	0.003725490196078432	0.00023529411764705883	0.0	2.1208e+06	423.0	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	135.0	457.0
../thesis/xml/REAL-FM-3.xml	fujii	NONE	0.000980392156862745	0.000392156862745098	0.0	2.1208e+06	306.0	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	241.0	581.0
../thesis/xml/REAL-FM-3.xml	fujita	NONE	0.0011764705882352942	7.843137254901961e-05	0.0	2.1208e+06	243.0	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	73.0	197.0
../thesis/xml/REAL-FM-3.xml	mendonca	NONE	0.007331816705882353	0.00031372549019607844	0.0	2.1208e+06	264.98039215686276	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	74.7843137254902	186.9607843137255
../thesis/xml/REAL-FM-3.xml	MINCE	NONE	0.004117647058823531	7.843137254901961e-05	0.0	2.1208e+06	159.90196078431373	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	76.13725490196079	98.0
../thesis/xml/REAL-FM-11.xml	malik_fanin	NONE	0.008235294117647063	0.0014901960784313734	0.0	6400	457.0	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	87.0	279.0
../thesis/xml/REAL-FM-11.xml	FORCE	NONE	0.0	0.0021960784313725503	0.0	6400	305.0	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	103.0	155.0
../thesis/xml/REAL-FM-11.xml	narodyska	NONE	0.014901960784313734	0.0012549019607843142	0.0	6400	695.0	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	213.0	265.0
../thesis/xml/REAL-FM-11.xml	malik_level	NONE	0.008039215686274514	0.0017254901960784325	0.0	6400	613.0	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	172.0	280.0
../thesis/xml/REAL-FM-11.xml	fujii	NONE	0.0011764705882352942	0.0010196078431372552	0.0	6400	505.0	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	110.0	269.0
../thesis/xml/REAL-FM-11.xml	fujita	NONE	0.002549019607843137	0.0011764705882352947	0.0	6400	362.0	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	88.0	192.0
../thesis/xml/REAL-FM-11.xml	mendonca	NONE	0.006977952980392159	0.0007058823529411765	0.0	6400	400.7647058823529	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	80.66666666666667	160.23529411764707
../thesis/xml/REAL-FM-11.xml	MINCE	NONE	0.00647058823529412	0.0007058823529411765	0.0	6400	244.3921568627451	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	82.33333333333333	93.3921568627451
../thesis/xml/REAL-FM-1.xml	malik_fanin	NONE	0.01372549019607844	0.0018823529411764717	0.0	1.65299e+13	504.0	88.0	113.0	1.0	100.0		100.0	155.0	155.0
../thesis/xml/REAL-FM-1.xml	FORCE	NONE	0.0	0.001568627450980393	0.0	1.65299e+13	404.0	88.0	113.0	1.0	100.0		100.0	148.0	148.0
../thesis/xml/REAL-FM-1.xml	narodyska	NONE	0.03549019607843139	0.0023529411764705893	0.0	1.65299e+13	1077.0	88.0	113.0	1.0	100.0		100.0	397.0	397.0
../thesis/xml/REAL-FM-1.xml	malik_level	NONE	0.012745098039215693	0.003529411764705884	0.0	1.65299e+13	1131.0	88.0	113.0	1.0	100.0		100.0	1942.0	1942.0
../thesis/xml/REAL-FM-1.xml	fujii	NONE	0.003137254901960784	0.003215686274509806	0.0	1.65299e+13	1179.0	88.0	113.0	1.0	100.0		100.0	437.0	437.0
../thesis/xml/REAL-FM-1.xml	fujita	NONE	0.006862745098039218	0.0024313725490196095	0.0	1.65299e+13	447.0	88.0	113.0	1.0	100.0		100.0	163.0	163.0
../thesis/xml/REAL-FM-1.xml	mendonca	NONE	0.004776648490196078	0.0018823529411764717	0.0	1.65299e+13	432.0	88.0	113.0	1.0	100.0		100.0	145.0	145.0
../thesis/xml/REAL-FM-1.xml	MINCE	NONE	0.011764705882352948	0.002039215686274511	0.0	1.65299e+13	347.5882352941176	88.0	113.0	1.0	100.0		100.0	148.01960784313727	148.01960784313727
../thesis/xml/linux_arch.xml	malik_fanin	NONE	0.00921568627450981	0.0010196078431372552	0.0	3.4316e+32	6575.0	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	83.0	101.0
../thesis/xml/linux_arch.xml	FORCE	NONE	0.0	0.0010196078431372552	0.0	3.4316e+32	3429.0	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	78.0	93.0
../thesis/xml/linux_arch.xml	narodyska	NONE	0.04745098039215687	0.001098039215686275	0.0	3.4316e+32	6799.0	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	75.0	92.0
../thesis/xml/linux_arch.xml	malik_level	NONE	0.01098039215686275	0.0011764705882352947	0.0	3.4316e+32	6242.0	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	83.0	99.0
../thesis/xml/linux_arch.xml	fujii	NONE	0.002745098039215686	0.0007843137254901963	0.0	3.4316e+32	7418.0	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	164.0	210.0
../thesis/xml/linux_arch.xml	fujita	NONE	0.005686274509803924	0.0012549019607843142	0.0	3.4316e+32	6709.0	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	75.0	91.0
../thesis/xml/linux_arch.xml	mendonca	NONE	0.011572566529411767	0.001568627450980393	0.0	3.4316e+32	6745.549019607844	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	41.88235294117647	59.88235294117647
../thesis/xml/linux_arch.xml	MINCE	NONE	0.009411764705882357	0.001098039215686275	0.0	3.4316e+32	3353.1960784313724	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	41.411764705882355	56.568627450980394
../thesis/xml/linux_block.xml	malik_fanin	NONE	0.004509803921568628	7.843137254901961e-05	0.0	1.22647e+15	1329.0	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	72.0	119.0
../thesis/xml/linux_block.xml	FORCE	NONE	0.0	0.00031372549019607844	0.0	1.22647e+15	490.0	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	49.0	87.0
../thesis/xml/linux_block.xml	narodyska	NONE	0.017647058823529422	0.000392156862745098	0.0	1.22647e+15	897.0	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	66.0	112.0
../thesis/xml/linux_block.xml	malik_level	NONE	0.004705882352941178	0.00015686274509803922	0.0	1.22647e+15	847.0	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	72.0	118.0
../thesis/xml/linux_block.xml	fujii	NONE	0.001568627450980392	0.0	0.0	1.22647e+15	1361.0	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	58.0	106.0
../thesis/xml/linux_block.xml	fujita	NONE	0.002549019607843137	0.00023529411764705883	0.0	1.22647e+15	908.0	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	72.0	110.0
../thesis/xml/linux_block.xml	mendonca	NONE	0.01074894698039216	0.000392156862745098	0.0	1.22647e+15	770.2549019607843	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	46.0	82.07843137254902
../thesis/xml/linux_block.xml	MINCE	NONE	0.005098039215686276	7.843137254901961e-05	0.0	1.22647e+15	424.45098039215685	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	49.509803921568626	83.96078431372548
../thesis/xml/ecos_services.xml	malik_fanin	NONE	0.003921568627450981	7.843137254901961e-05	0.0	5.54232e+11	591.0	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	64.0	130.0
../thesis/xml/ecos_services.xml	FORCE	NONE	0.0	7.843137254901961e-05	0.0	5.54232e+11	353.0	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	97.0	129.0
../thesis/xml/ecos_services.xml	narodyska	NONE	0.013725490196078436	0.00031372549019607844	0.0	5.54232e+11	504.0	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	59.0	114.0
