file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	total_posbile_symmetric	symmetric_percent	symmetric_continuos	maxnode	total
LinuxKernel_block	mendonca	CUDD_REORDER_ANNEALING	0.0186762540	0	0	1.22647e+15	769	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.80791	46	81
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT		0	0	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.75141	49	87
LinuxKernel_block	FORCE	CUDD_REORDER_SYMM_SIFT		0.004	0	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.75141	49	87
LinuxKernel_block	FORCE	CUDD_REORDER_WINDOW2		0.004	0	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.75141	49	87
LinuxKernel_block	FORCE	CUDD_REORDER_WINDOW3		0.004	0	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.75141	49	87
LinuxKernel_block	FORCE	CUDD_REORDER_WINDOW4		0.004	0	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.75141	49	87
LinuxKernel_block	FORCE	CUDD_REORDER_ANNEALING		0	0	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.75141	49	87
LinuxKernel_block	fujita	CUDD_REORDER_SIFT	0.0100000000	0	0	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	2.0904	72	110
LinuxKernel_block	fujita	CUDD_REORDER_SYMM_SIFT	0.0100000000	0	0.004	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	2.0904	72	110
LinuxKernel_block	fujita	CUDD_REORDER_WINDOW2	0.0100000000	0	0.004	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	2.0904	72	110
LinuxKernel_block	fujita	CUDD_REORDER_WINDOW3	0.0100000000	0	0.004	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	2.0904	72	110
LinuxKernel_block	fujita	CUDD_REORDER_WINDOW4	0.0100000000	0	0	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	2.0904	72	110
LinuxKernel_block	fujita	CUDD_REORDER_ANNEALING	0.0100000000	0	0.004	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	2.0904	72	110
LinuxKernel_block	fujii	CUDD_REORDER_SIFT	0.0000000000	0	0.004	1.22647e+15	1361	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.52542	58	106
LinuxKernel_block	fujii	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.004	1.22647e+15	1361	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.52542	58	106
LinuxKernel_block	fujii	CUDD_REORDER_WINDOW2	0.0000000000	0	0.004	1.22647e+15	1361	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.52542	58	106
LinuxKernel_block	fujii	CUDD_REORDER_WINDOW3	0.0000000000	0	0.004	1.22647e+15	1361	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.52542	58	106
LinuxKernel_block	fujii	CUDD_REORDER_WINDOW4	0.0000000000	0	0	1.22647e+15	1361	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.52542	58	106
LinuxKernel_block	fujii	CUDD_REORDER_ANNEALING	0.0000000000	0	0.004	1.22647e+15	1361	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.52542	58	106
Electronic Shopping	MINCE	CUDD_REORDER_SIFT	0.1000000000	0.008	0.136	4.52041e+49	2047	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	41905	1.79454	0.269658	543	976
Electronic Shopping	MINCE	CUDD_REORDER_SYMM_SIFT	0.1000000000	0.012	0.124	4.52041e+49	2047	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	41905	1.79454	0.269658	543	976
